Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10002760,2020-08-21 00:02:12,2019-08-20 14:36:38,3562731,1075944762,3562731,302,455,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002760/SRR10002760.lite.1,SRX6741792,SL342423,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292639,SAMN12606700,simple,655179,air metagenome,gCSD17-LON-AS32,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,B670AF5D408D785A8F9A954C81DEBACF,84EBDC4A5F1698E217B1771C8EFFCD57
SRR10002761,2020-08-21 00:02:12,2019-08-20 14:36:49,4366541,1318695382,4366541,302,559,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002761/SRR10002761.lite.1,SRX6741791,SL342424,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292638,SAMN12606703,simple,655179,air metagenome,gCSD17-LON-AS33,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,242855721A20EDA4F836BBB893F6B1FC,9C1AD063BD3DD93DE9170F8CF7538DCC
SRR10002764,2020-08-21 00:02:12,2019-08-20 14:38:26,5630116,1700295032,5630116,302,722,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002764/SRR10002764.lite.1,SRX6741788,SL342395,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292635,SAMN12606704,simple,655179,air metagenome,gCSD17-LON-AS4,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FEC91FB54352DDAD5CF02DAB8787797F,B82D5F1247DDEBE779805A9A84C8A508
SRR10002743,2020-08-21 00:02:13,2019-08-20 14:34:42,5520564,1667210328,5520564,302,720,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002743/SRR10002743.lite.1,SRX6741809,SL342363,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292656,SAMN12606658,simple,655179,air metagenome,gCSD17-NYC-AS01,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,9B79DC0D1C6720C400FD1B0367AB8380,7D24980B8EF7E77D8F64E2AE79776F1B
SRR10002737,2020-08-21 00:02:13,2019-08-20 14:34:42,6117366,1847444532,6117366,302,784,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002737/SRR10002737.lite.1,SRX6741815,SL342364,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292662,SAMN12606659,simple,655179,air metagenome,gCSD17-NYC-AS02,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,ADDE6AD9854498A63765CF3E40C5ED8E,C99B819E19C34BE487ADC62AF5BE978E
SRR10002747,2020-08-21 00:02:13,2019-08-20 14:34:59,4303268,1299586936,4303268,302,574,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002747/SRR10002747.lite.1,SRX6741805,SL335690,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292652,SAMN12606586,simple,655179,air metagenome,gCSD17-OSL-AS31,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,908689438AFE8ED72542BC08EE9C7C78,BB6E74BAEF269E92BDCA5DB5E04EB748
SRR10002748,2020-08-21 00:02:12,2019-08-20 14:35:07,4643604,1402368408,4643604,302,610,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002748/SRR10002748.lite.1,SRX6741804,SL335691,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292651,SAMN12606587,simple,655179,air metagenome,gCSD17-OSL-AS32,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D51AE5FACA177FDCDEBD1CC82E78B2B0,678E44ADFE8EE12A636453FA56629F5D
SRR10002749,2020-08-21 00:02:12,2019-08-20 14:35:52,4495993,1357789886,4495993,302,590,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002749/SRR10002749.lite.1,SRX6741803,SL335692,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292650,SAMN12606588,simple,655179,air metagenome,gCSD17-OSL-AS33,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F73709534C3A17865776E0934ED3DCA5,02DDB4870CE2340EC80EF85FE1D0F677
SRR10002750,2020-08-21 00:02:12,2019-08-20 14:34:46,3051239,921474178,3051239,302,408,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002750/SRR10002750.lite.1,SRX6741802,SL335693,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292649,SAMN12606589,simple,655179,air metagenome,gCSD17-OSL-AS34,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BCC12634A6F009183E9A086E202F9E7F,2C50D419997B5F28D9AF2DA9D5BFD688
SRR10002751,2020-08-21 00:02:12,2019-08-20 14:35:27,4886364,1475681928,4886364,302,665,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002751/SRR10002751.lite.1,SRX6741801,SL335694,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292648,SAMN12606590,simple,655179,air metagenome,gCSD17-OSL-AS35,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,A97B9486EDD6DF1E67019F12C83F0CB7,A49FC0C32BBA6C52497DF16875FD45C6
SRR10002752,2020-08-21 00:02:12,2019-08-20 14:35:41,4489389,1355795478,4489389,302,586,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002752/SRR10002752.lite.1,SRX6741800,SL335695,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292647,SAMN12606591,simple,655179,air metagenome,gCSD17-OSL-AS36,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,0019E9F0DC8BDBA2F5E066FE03D9F584,76F7A6A763D56A9780D5AEE5741615C1
SRR10002753,2020-08-21 00:02:12,2019-08-20 14:38:15,7596153,2294038206,7596153,302,989,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002753/SRR10002753.lite.1,SRX6741799,SL335696,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292646,SAMN12606592,simple,655179,air metagenome,gCSD17-OSL-AS37,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,685BF1E4DDDBB751D9D40B16090DD4E5,3A1EF12C409C965D224A132FF85CE28F
SRR10002754,2020-08-21 00:02:12,2019-08-20 14:36:40,4900048,1479814496,4900048,302,635,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002754/SRR10002754.lite.1,SRX6741798,SL335697,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292645,SAMN12606593,simple,655179,air metagenome,gCSD17-OSL-AS38,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,6B9DADB1212713ACD6419FE5116DFDD0,02A9FB2FA4708883DC3A374726AD5A09
SRR10002745,2020-08-21 00:02:13,2019-08-20 14:33:57,3400727,1027019554,3400727,302,435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002745/SRR10002745.lite.1,SRX6741807,SL335698,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292654,SAMN12606594,simple,655179,air metagenome,gCSD17-OSL-AS39,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,D9063B3F89AF05518D04AC22B8EA130A,8901153758D8A1FC554152E395917A96
SRR10002746,2020-08-21 00:02:13,2019-08-20 14:34:32,3974049,1200162798,3974049,302,516,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002746/SRR10002746.lite.1,SRX6741806,SL335699,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292653,SAMN12606595,simple,655179,air metagenome,gCSD17-OSL-AS40,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C7E23F3B948C567F57262C99D23F42C6,AFFC00EABB8E7359053DE0800B257CC5
SRR10002739,2020-08-21 00:02:13,2019-08-20 14:34:42,4529193,1367816286,4529193,302,592,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002739/SRR10002739.lite.1,SRX6741813,SL335710,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292660,SAMN12606606,simple,655179,air metagenome,gCSD17-OSL-AS51,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,1D198C57615993567EB7CF70EC25B4B8,218637010458E89F655D296A6411E99A
SRR10002740,2020-08-21 00:02:13,2019-08-20 14:33:22,3849584,1162574368,3849584,302,494,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002740/SRR10002740.lite.1,SRX6741812,SL335711,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292659,SAMN12606607,simple,655179,air metagenome,gCSD17-OSL-AS52,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,15C61DEF48B9F045C1C945EEFDC20BC3,E0AC8DA51E6CAC674BAAE002532B18C7
SRR10002738,2020-08-21 00:02:13,2019-08-20 14:33:37,3776452,1140488504,3776452,302,500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002738/SRR10002738.lite.1,SRX6741814,SL335713,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292661,SAMN12606609,simple,655179,air metagenome,gCSD17-OSL-AS54,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,CA0FF98D321BC150B4E09C594CE5CC91,94AB391BE3403BCDF43C380BCBE63572
SRR10002742,2020-08-21 00:02:13,2019-08-20 14:34:01,3508317,1059511734,3508317,302,492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002742/SRR10002742.lite.1,SRX6741810,SL335714,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292657,SAMN12606610,simple,655179,air metagenome,gCSD17-OSL-AS55,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C8C26D30F885E65976CC8E82F5936D23,51485B941DE4DAD55CEF915CB73F06F3
SRR10002744,2020-08-21 00:02:13,2019-08-20 14:34:10,3742216,1130149232,3742216,302,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002744/SRR10002744.lite.1,SRX6741808,SL335715,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292655,SAMN12606611,simple,655179,air metagenome,gCSD17-OSL-AS56,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,F1BA9362442EB6C263C02AA8C1911ADB,C6633BDD3AE3A00F663312B15E1E95B4
SRR10002741,2020-08-21 00:02:13,2019-08-20 14:33:25,2838234,857146668,2838234,302,367,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002741/SRR10002741.lite.1,SRX6741811,SL335716,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292658,SAMN12606612,simple,655179,air metagenome,gCSD17-OSL-AS57,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,322B726E8EA173C72E05932E9CAA7418,826DFBC086D915115B47763E87618F6A
SRR10002736,2020-08-21 00:02:13,2019-08-20 14:33:31,3474146,1049192092,3474146,302,448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002736/SRR10002736.lite.1,SRX6741816,SL335719,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292663,SAMN12606615,simple,655179,air metagenome,gCSD17-OSL-AS60,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,6375D51CFCDDA02992793BFEC3F6BEEC,683DE44F6AD00B22A53E13F883DC5CD8
SRR10002816,2020-08-21 00:02:11,2019-08-20 14:39:39,1310599,395800898,1310599,302,167,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002816/SRR10002816.lite.1,SRX6741736,SL335732,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292583,SAMN12606840,simple,655179,air metagenome,gCSD17-ASC1,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,46286E3988BCF226209933870066F024,4E93F41BB9F36B113628FE34D2548545
SRR10002817,2020-08-21 00:02:11,2019-08-20 14:39:39,477073,144076046,477073,302,63,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002817/SRR10002817.lite.1,SRX6741735,SL335733,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292582,SAMN12606841,simple,655179,air metagenome,gCSD17-ASC2,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,409656DF3C6E8B3999FCDAC025C1489D,209D0F5E8CAC3D22646D79DA00E50BB2
SRR10002814,2020-08-21 00:02:11,2019-08-20 14:39:33,674137,203589374,674137,302,86,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002814/SRR10002814.lite.1,SRX6741738,SL335734,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292585,SAMN12606842,simple,655179,air metagenome,gCSD17-ASC3,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,DFA99FD47D0E8353AF8DAAB89BF03B91,ECD4A69378886B3AA351D9B717EB6EBF
SRR10002815,2020-08-21 00:02:11,2019-08-20 14:39:33,750679,226705058,750679,302,95,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002815/SRR10002815.lite.1,SRX6741737,SL335735,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292584,SAMN12606843,simple,655179,air metagenome,gCSD17-ASC4,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,DB3CB1CF9546CDB074DC9BA002490A07,C6EA8D393B6828BA7457F5D40940B0E5
SRR10002812,2020-08-21 00:02:11,2019-08-20 14:39:37,1459863,440878626,1459863,302,188,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002812/SRR10002812.lite.1,SRX6741740,SL335736,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292587,SAMN12606844,simple,655179,air metagenome,gCSD17-ASC5,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BC12300DEA000CDB70CB5CED497A6B98,BAD7B9FA73466A54EAC0519D243E1978
SRR10002813,2020-08-21 00:02:11,2019-08-20 14:39:37,862207,260386514,862207,302,113,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002813/SRR10002813.lite.1,SRX6741739,SL335737,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292586,SAMN12606845,simple,655179,air metagenome,gCSD17-ASC6,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,FCB30EC0A80F01259BD632B1B8422213,F39708BDEA8C0C2942B5D065AE558C6F
SRR10002831,2020-08-21 00:02:10,2019-08-20 14:42:40,3993011,1205889322,3993011,302,506,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002831/SRR10002831.lite.1,SRX6741721,SL335739,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292568,SAMN12606640,simple,655179,air metagenome,gCSD17-DEN-AS13,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,8791A260156B99D8772E9CE681FB137E,FE5F301B15DCE1ACB64FBD09AC803E9E
SRR10002830,2020-08-21 00:02:10,2019-08-20 14:44:04,4255382,1285125364,4255382,302,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002830/SRR10002830.lite.1,SRX6741722,SL335755,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292569,SAMN12606641,simple,655179,air metagenome,gCSD17-DEN-AS14,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,582A6D16112CA8193DC490C2414F2C02,1059121EE7487636F5D99A6E8DB77AA3
SRR10002810,2020-08-21 00:02:11,2019-08-20 14:41:50,5279938,1594541276,5279938,302,580,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002810/SRR10002810.lite.1,SRX6741742,SL310948,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292589,SAMN12606773,simple,655179,air metagenome,gCSD17-HKG-AS14,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,750C9FE4230D3C5EC4D3F6C22F4AB2F1,499E997352FAA3A98BCA5491177E1904
SRR10002774,2020-08-21 00:02:12,2019-08-20 14:38:48,5897994,1781194188,5897994,302,634,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002774/SRR10002774.lite.1,SRX6741778,SL310954,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292625,SAMN12606779,simple,655179,air metagenome,gCSD17-HKG-AS20,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,97E3329BA7E549C3954C99643E30001B,BEB6C78EFCD293BBE06F973C96B87DD2
SRR10002794,2020-08-21 00:02:11,2019-08-20 14:39:26,4519075,1364760650,4519075,302,500,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002794/SRR10002794.lite.1,SRX6741758,SL310961,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292605,SAMN12606786,simple,655179,air metagenome,gCSD17-HKG-AS27,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,0B789A8612FB356483BE187359BB86BB,F39CEEB4EF2A763509042DB81F5D5E55
SRR10002793,2020-08-21 00:02:11,2019-08-20 14:38:41,3709107,1120150314,3709107,302,409,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002793/SRR10002793.lite.1,SRX6741759,SL310962,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292606,SAMN12606787,simple,655179,air metagenome,gCSD17-HKG-AS28,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,811462B7F02DAA4DAF7D2A2886C4E9A7,969DEE8AC1699FB33CEB6E5B14D3A03E
SRR10002792,2020-08-21 00:02:11,2019-08-20 14:38:44,4684993,1414867886,4684993,302,517,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002792/SRR10002792.lite.1,SRX6741760,SL310963,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292607,SAMN12606788,simple,655179,air metagenome,gCSD17-HKG-AS29,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,7E9519B06AC3DB8C8AB32EF6EE7E3BEB,D4AD87DE5F73C0EAF877DEBED373BF44
SRR10002791,2020-08-21 00:02:12,2019-08-20 14:39:33,5401463,1631241826,5401463,302,594,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002791/SRR10002791.lite.1,SRX6741761,SL310964,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292608,SAMN12606789,simple,655179,air metagenome,gCSD17-HKG-AS30,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,05D0401AB9DE219C330C2564BC451033,ADAD3CF1B55A5905FA19273E87E500B4
SRR10002798,2020-08-21 00:02:11,2019-08-20 14:39:28,3410002,1029820604,3410002,302,368,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002798/SRR10002798.lite.1,SRX6741754,SL310965,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292601,SAMN12606790,simple,655179,air metagenome,gCSD17-HKG-AS31,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,BC0621EF66E0C619494721C688249970,7189F9A460074558D124159B14410248
SRR10002797,2020-08-21 00:02:11,2019-08-20 14:40:51,4795001,1448090302,4795001,302,514,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002797/SRR10002797.lite.1,SRX6741755,SL310966,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292602,SAMN12606791,simple,655179,air metagenome,gCSD17-HKG-AS32,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,C5FCE9D20E6271BFF32C6F723566A95C,AE095CF06440B194BEC3CA70E6987C7F
SRR10002796,2020-08-21 00:02:11,2019-08-20 14:39:31,3911850,1181378700,3911850,302,421,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10002/SRR10002796/SRR10002796.lite.1,SRX6741756,SL310967,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP218814,PRJNA561080,,561080,SRS5292603,SAMN12606792,simple,655179,air metagenome,gCSD17-HKG-AS33,,,,,,,no,,,,,NORWEGIAN DEFENCE RESEARCH ESTABLISHMENT (FFI),SRA944895,,public,88BA9CEC2EB3A45F25818C79E965864C,0A2696182FE0E9AE50213D17FB2B18C7
